well_id,well_name,field,well_type,status,spud_date,latitude,longitude,measured_depth_md,true_vertical_depth_tvd,tvdss,depth_unit,operator,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2022-11-01,9649.6,15803.2,5011.9,28,0.25,718.0,886.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2021-03-01,12272.0,24036.1,3858.0,30,0.625,461.0,1129.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2023-10-01,14343.2,15460.6,7286.7,28,0.5,388.0,566.0
SB-013,Sungai Biru Well 13,Sungai Biru,Vertical,Active,2023-06-01,-1.79496,116.45233,3211.0,3123.7,3085.1,meters,PT Muara Dua Energy,2025-10-01,8935.6,20245.5,4801.7,20,0.5,457.0,324.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2019-06-01,46817.2,54115.9,4149.1,28,0.625,503.0,718.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2025-08-01,1261.8,1546.9,1198.5,28,0.5,660.0,748.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2019-11-01,19705.8,10244.2,4754.9,20,0.75,304.0,389.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2022-02-01,14239.5,7861.7,4948.4,30,0.625,529.0,642.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2021-09-01,23353.4,35460.4,8282.7,30,0.75,475.0,616.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2025-12-01,651.9,792.8,880.8,25,0.375,485.0,586.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2018-07-01,24386.9,15503.4,3281.5,25,0.25,778.0,795.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2022-08-01,20987.0,20533.9,3661.3,30,0.625,280.0,1158.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2024-11-01,5154.8,5863.4,3115.1,28,0.375,619.0,861.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2021-05-01,9746.5,7094.1,4946.3,30,0.625,536.0,843.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2022-09-01,12570.0,15404.0,4826.3,28,0.625,630.0,648.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2022-01-01,8133.2,4497.6,2980.7,30,0.625,486.0,919.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2021-07-01,16035.4,24722.0,3764.1,25,0.25,614.0,601.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2021-11-01,19924.2,31755.8,7316.5,25,0.375,492.0,687.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2021-06-01,20736.8,22675.0,4261.6,28,0.375,757.0,709.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2023-11-01,7041.2,14327.1,1724.5,30,0.375,479.0,1198.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2021-02-01,21680.4,28925.0,5120.1,25,0.375,760.0,368.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2019-03-01,25204.9,53551.6,3500.1,25,0.75,345.0,905.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2020-05-01,12541.2,17161.1,3371.0,30,0.75,763.0,788.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2024-06-01,3895.4,2210.7,3502.9,30,0.625,382.0,888.0
SB-013,Sungai Biru Well 13,Sungai Biru,Vertical,Active,2023-06-01,-1.79496,116.45233,3211.0,3123.7,3085.1,meters,PT Muara Dua Energy,2024-09-01,19400.6,38636.8,5654.8,28,0.5,308.0,1153.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2020-06-01,16500.6,11580.6,3343.7,28,0.375,423.0,841.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2024-11-01,4065.5,2692.1,2545.6,15,0.5,525.0,881.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2025-06-01,8449.2,7248.8,3345.7,28,0.375,494.0,1062.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2019-10-01,19415.2,41149.2,3847.0,20,0.5,564.0,308.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2018-12-01,28085.7,32400.2,3956.5,15,0.75,383.0,970.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2020-06-01,16971.4,10085.1,4759.5,30,0.5,476.0,1058.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2024-12-01,3093.5,1867.1,3407.7,30,0.25,481.0,571.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2020-05-01,16522.9,11577.5,3175.7,15,0.75,679.0,1040.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2021-03-01,16294.8,12258.3,3199.7,30,0.75,463.0,536.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2025-12-01,12095.4,13904.9,7258.1,30,0.5,660.0,892.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2024-07-01,3251.1,6298.5,2185.5,20,0.75,595.0,363.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2021-10-01,8822.2,6581.7,2814.0,30,0.25,788.0,667.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2024-03-01,1838.5,3210.6,1311.9,20,0.625,362.0,523.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2024-03-01,6365.3,9146.8,3803.3,30,0.375,405.0,915.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2023-08-01,15200.1,19320.7,6933.1,30,0.375,426.0,898.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2025-05-01,14003.0,21363.7,6081.2,20,0.375,323.0,564.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2020-10-01,18371.3,24801.5,6773.6,28,0.625,683.0,1171.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2025-06-01,13545.0,15971.0,10351.8,28,0.75,765.0,1093.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2024-11-01,3407.8,1995.9,2228.2,28,0.25,429.0,427.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2025-11-01,1775.0,2658.0,2002.0,30,0.75,469.0,820.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2025-10-01,2012.7,2290.5,1391.6,30,0.75,377.0,619.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2023-02-01,34351.0,36999.9,6949.0,30,0.75,489.0,406.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2022-08-01,7318.0,12540.0,2696.7,30,0.375,624.0,373.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2025-07-01,4061.1,5170.0,3232.9,30,0.5,695.0,662.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2018-09-01,34992.5,41281.1,3338.1,30,0.375,279.0,639.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2024-04-01,16264.2,29911.7,6492.9,15,0.25,454.0,963.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2023-02-01,2832.7,3302.6,1288.0,28,0.25,658.0,984.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2025-06-01,14163.5,16658.2,6312.7,28,0.375,306.0,923.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2020-11-01,11836.4,8297.1,2598.9,25,0.75,214.0,981.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2024-03-01,1377.4,1534.6,1084.0,30,0.625,301.0,1175.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2024-04-01,21741.9,21533.2,7636.6,30,0.75,423.0,1189.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2022-09-01,17127.0,21447.4,3937.8,30,0.25,275.0,561.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2023-04-01,32462.1,34058.8,10011.0,25,0.75,530.0,858.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2022-02-01,26659.8,35346.6,4098.2,28,0.25,346.0,1170.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2023-08-01,6629.0,5053.8,3666.7,15,0.5,723.0,819.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2024-02-01,10068.5,11375.4,6239.3,30,0.25,602.0,495.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2025-11-01,1201.3,818.7,918.5,30,0.75,597.0,407.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2020-10-01,0.0,0.0,0.0,0,0.5,,
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2025-01-01,7095.2,10229.5,5134.5,30,0.75,462.0,541.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2025-11-01,0.0,0.0,0.0,0,0.625,,
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2021-05-01,19192.4,12819.0,3505.5,30,0.625,630.0,902.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2020-12-01,0.0,0.0,0.0,0,0.5,,
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2020-03-01,30558.3,40643.8,5225.5,30,0.25,561.0,939.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2024-07-01,20988.4,21921.5,8604.9,30,0.25,752.0,1172.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2023-08-01,0.0,0.0,0.0,0,0.75,,
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2020-04-01,23927.4,33555.7,5355.0,15,0.5,668.0,481.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2023-06-01,6360.7,4965.7,3177.1,28,0.75,402.0,805.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2025-08-01,0.0,0.0,0.0,0,0.625,,
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2024-01-01,20258.2,23437.6,9302.0,20,0.25,309.0,1011.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2019-10-01,19856.2,24866.0,3393.5,30,0.25,648.0,844.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2023-06-01,10049.9,12381.4,2973.2,30,0.5,280.0,1135.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2023-08-01,1612.9,2695.1,1306.8,30,0.5,686.0,714.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2023-12-01,1450.8,1896.6,1114.2,20,0.25,234.0,1181.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2021-10-01,19648.2,32556.2,7892.1,30,0.375,337.0,1130.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2021-08-01,26343.0,24826.4,2308.1,25,0.25,360.0,335.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2020-12-01,13807.6,20788.8,3969.7,30,0.375,574.0,377.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2024-11-01,3634.6,5174.2,3158.0,30,0.5,286.0,1072.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2019-04-01,19410.2,13473.5,4566.3,25,0.375,707.0,388.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2022-01-01,8636.4,14315.4,3425.2,30,0.5,726.0,1115.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2022-06-01,21870.8,23257.5,4999.5,28,0.5,609.0,944.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2024-07-01,1639.2,2923.0,1264.8,30,0.625,672.0,709.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2022-04-01,7623.8,12121.9,3599.2,20,0.75,407.0,602.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2022-08-01,0.0,0.0,0.0,0,0.625,,
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2024-11-01,13055.1,21866.2,6574.0,30,0.25,739.0,485.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2024-11-01,1255.7,1982.4,931.4,30,0.625,242.0,467.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2019-01-01,27648.7,51179.6,2374.3,30,0.25,328.0,555.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2025-01-01,21620.0,33692.7,10084.1,20,0.375,595.0,490.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2024-05-01,3808.8,3078.5,2145.7,30,0.5,226.0,1193.0
BH-005,Bukit Harapan Well 5,Bukit Harapan,Vertical,Active,2023-09-01,-1.26745,115.9542,6414.0,6286.1,6167.3,feet,PT Muara Dua Energy,2025-08-01,12211.9,9111.0,3752.3,30,0.5,653.0,415.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2022-08-01,3486.7,4344.2,1766.7,30,0.375,629.0,399.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2023-07-01,31389.3,33279.4,11516.4,30,0.75,353.0,628.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2019-07-01,35207.8,60398.7,2799.5,28,0.625,651.0,681.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2020-07-01,31240.6,43533.2,8545.6,30,0.75,659.0,689.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2022-12-01,10275.0,12946.9,4223.5,30,0.5,247.0,1009.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2025-12-01,2102.2,2464.3,1060.7,30,0.625,606.0,571.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2023-10-01,6136.1,8188.8,2986.4,30,0.75,313.0,685.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2025-12-01,1065.2,1295.9,1201.3,30,0.625,276.0,1058.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2023-06-01,25038.0,26989.5,7936.7,30,0.375,499.0,856.0
BH-005,Bukit Harapan Well 5,Bukit Harapan,Vertical,Active,2023-09-01,-1.26745,115.9542,6414.0,6286.1,6167.3,feet,PT Muara Dua Energy,2025-01-01,13109.6,13038.5,3163.1,15,0.75,364.0,371.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2021-08-01,19248.9,26938.0,4640.1,30,0.75,494.0,705.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2022-11-01,9733.8,7435.3,4104.7,15,0.375,686.0,825.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2024-10-01,18405.0,21619.3,6242.1,30,0.75,472.0,512.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2024-04-01,4172.8,6714.5,2569.5,30,0.375,456.0,728.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2024-08-01,4075.5,5566.1,2861.3,28,0.625,495.0,318.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2023-11-01,3333.3,1929.7,1771.5,30,0.625,591.0,965.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2021-01-01,13414.7,23448.6,4177.1,30,0.5,786.0,765.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2024-05-01,1128.6,1599.4,797.1,30,0.25,495.0,385.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2025-07-01,2526.8,3095.4,1134.6,25,0.375,306.0,512.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2024-03-01,0.0,0.0,0.0,0,0.75,,
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2022-05-01,22603.5,24259.4,4067.6,30,0.5,386.0,1177.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2025-10-01,6792.1,6352.1,3756.1,30,0.25,355.0,519.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2023-05-01,11733.3,5299.4,1701.1,30,0.375,494.0,499.0
